R_PRODUCTO,C_RAMA,VALOR
21,50,0.0
21,51,0.0
21,52,0.0
21,53,1600000.0
21,54,100000.0
21,55,400000.0
21,56,3300000.0
21,57,0.0
21,58,0.0
21,59,0.0
21,60,25600000.0
21,61,0.0
21,62,0.0
21,63,1400000.0
21,64,0.0
21,65,0.0
21,66,0.0
21,67,0.0
21,68,0.0
21,69,0.0
21,70,1100000.0
21,71,4700000.0
21,72,1200000.0
21,73,1700000.0
21,74,5000000.0
21,75,300000.0
21,76,0.0
21,77,13100000.0
21,78,12000000.0
21,79,10200000.0
22,1,42600000.0
22,2,0.0
22,3,16000000.0
22,4,41800000.0
22,5,23200000.0
22,6,7400000.0
22,7,152200000.0
22,8,148700000.0
22,9,500000.0
22,10,10500000.0
22,11,600000.0
22,12,7400000.0
22,13,2271300000.0
22,14,101000000.0
22,15,16500000.0
22,16,0.0
22,17,48900000.0
22,18,26800000.0
22,19,76600000.0
22,20,136100000.0
22,21,177600000.0
22,22,145600000.0
22,23,3900000.0
22,24,58500000.0
22,25,128300000.00000001
22,26,30400000.0
22,27,3900000.0
22,28,649300000.0
22,29,25700000.0
22,30,20800000.0
22,31,0.0
22,32,0.0
22,33,10200000.0
22,34,493700000.0
22,35,109000000.0
22,36,649200000.0
22,37,1500000.0
22,38,93400000.0
22,39,34600000.0
22,40,1700000.0
22,41,0.0
22,42,110400000.0
22,43,0.0
22,44,0.0
22,45,71600000.0
22,46,100000.0
22,47,131500000.0
22,48,72300000.0
22,49,800000.0
22,50,100000.0
22,51,10900000.0
22,52,0.0
22,53,0.0
22,54,0.0
22,55,0.0
22,56,9900000.0
22,57,0.0
22,58,200000.0
22,59,200000.0
22,60,26300000.0
22,61,200000.0
22,62,2000000.0
22,63,1500000.0
22,64,100000.0
22,65,22700000.0
22,66,2200000.0
22,67,0.0
22,68,0.0
22,69,32200000.000000004
22,70,21100000.0
22,71,21100000.0
22,72,30400000.0
22,73,18400000.0
22,74,7600000.0
22,75,200000.0
22,76,5900000.0
22,77,23300000.0
22,78,100000.0
22,79,7200000.0
23,1,0.0
23,2,0.0
23,3,0.0
23,4,400000.0
23,5,7300000.0
23,6,1500000.0
23,7,210100000.0
23,8,15100000.0
23,9,36000000.0
23,10,30800000.0
23,11,7100000.0
23,12,4900000.0
23,13,144000000.0
23,14,3307600000.0
23,15,414100000.0
23,16,0.0
23,17,24800000.0
23,18,25900000.0
23,19,76900000.0
23,20,17700000.0
23,21,60200000.0
23,22,8199999.999999999
23,23,1200000.0
23,24,10800000.0
23,25,4200000.0
23,26,33299999.999999996
23,27,1000000.0
23,28,3500000.0
23,29,29900000.0
23,30,29800000.0
23,31,169000000.0
23,32,2000000.0
23,33,191300000.0
23,34,1300000.0
23,35,300000.0
23,36,1700000.0
23,37,31600000.0
23,38,140200000.0
23,39,15200000.0
23,40,0.0
23,41,0.0
23,42,0.0
23,43,0.0
23,44,0.0
23,45,3500000.0
23,46,100000.0
23,47,13100000.0
23,48,12700000.0
23,49,457200000.0
23,50,200000.0
23,51,0.0
23,52,49900000.0
23,53,115000000.0
23,54,23000000.0
23,55,33000000.0
23,56,200000.0
23,57,0.0
23,58,1000000.0
23,59,1200000.0
23,60,30700000.0
23,61,200000.0
23,62,35200000.0
23,63,3300000.0
23,64,0.0
23,65,800000.0
23,66,0.0
23,67,0.0
23,68,1600000.0
23,69,1000000.0
23,70,1500000.0
23,71,4900000.0
23,72,600000.0
23,73,0.0
23,74,0.0
23,75,600000.0
23,76,9200000.0
23,77,0.0
23,78,0.0
23,79,5800000.0
24,1,14800000.0
24,2,0.0
24,3,300000.0
24,4,4700000.0
24,5,153600000.0
24,6,477100000.0
24,7,1059599999.9999999
24,8,306800000.0
24,9,22900000.0
24,10,47400000.0
24,11,103300000.0
24,12,71000000.0
24,13,101000000.0
24,14,1057300000.0
24,15,104300000.0
24,16,0.0
24,17,302300000.0
24,18,195100000.0
24,19,164500000.0
24,20,190100000.0
24,21,19500000.0
24,22,191900000.0
24,23,13700000.0
24,24,101400000.0
24,25,62700000.0
24,26,34500000.0
24,27,14100000.0
24,28,52500000.0
24,29,127100000.0
24,30,16100000.000000002
24,31,38200000.0
24,32,200000.0
24,33,37100000.0
24,34,5300000.0
24,35,1200000.0
24,36,7000000.0
24,37,1400000.0
24,38,33900000.0
24,39,20800000.0
24,40,0.0
24,41,800000.0
24,42,4099999.9999999995
24,43,0.0
24,44,2300000.0
24,45,16000000.0
24,46,1200000.0
24,47,170700000.0
24,48,243900000.0
24,49,7500000.0
24,50,14300000.0
24,51,10600000.0
24,52,1900000.0
24,53,202500000.0
24,54,58400000.0
24,55,61400000.0
24,56,200000.0
24,57,0.0
24,58,37000000.0
24,59,21700000.0
24,60,1200000.0
24,61,500000.0
24,62,39600000.0
24,63,21700000.0
24,64,2400000.0
24,65,900000.0
24,66,1500000.0
24,67,200000.0
24,68,100000.0
24,69,1600000.0
24,70,8199999.999999999
24,71,118100000.0
24,72,263100000.00000003
24,73,99000000.0
24,74,9600000.0
24,75,1200000.0
24,76,6200000.0
24,77,56200000.0
24,78,500000.0
24,79,6000000.0
25,1,0.0
25,2,0.0
25,3,0.0
25,4,200000.0
25,5,36600000.0
25,6,26700000.0
25,7,157500000.0
25,8,170400000.0
25,9,27200000.0
25,10,11300000.0
25,11,4900000.0
25,12,7200000.0
25,13,2500000.0
25,14,15500000.0
25,15,719200000.0
25,16,200000.0
25,17,314800000.0
25,18,428200000.0
25,19,76400000.0
25,20,23400000.0
25,21,34100000.0
25,22,79100000.0
25,23,2200000.0
25,24,32100000.0
25,25,78500000.0
25,26,43500000.0
25,27,1900000.0
25,28,4500000.0
25,29,20500000.0
25,30,219600000.0
25,31,130699999.99999999
25,32,1900000.0
25,33,1500000.0
25,34,3300000.0
25,35,200000.0
25,36,1300000.0
25,37,95400000.0
25,38,439900000.0
25,39,126200000.0
25,40,100000.0
25,41,300000.0
25,42,500000.0
25,43,100000.0
25,44,1700000.0
25,45,9500000.0
25,46,0.0
25,47,23200000.0
25,48,30600000.0
25,49,4099999.9999999995
25,50,2700000.0
25,51,48400000.0
25,52,674700000.0
25,53,32900000.0
25,54,25800000.0
25,55,114900000.0
25,56,30200000.0
25,57,0.0
25,58,86100000.0
25,59,47900000.0
25,60,756100000.0
25,61,3500000.0
25,62,260399999.99999997
25,63,400000.0
25,64,0.0
25,65,800000.0
25,66,100000.0
25,67,43600000.0
25,68,16100000.000000002
25,69,50400000.0
25,70,56100000.0
25,71,129000000.0
25,72,30300000.0
25,73,21800000.0
25,74,11000000.0
25,75,20500000.0
25,76,30100000.0
25,77,0.0
25,78,200000.0
25,79,700000.0
26,1,691100000.0
26,2,17800000.0
26,3,222900000.0
26,4,119400000.0
26,5,32299999.999999996
26,6,25800000.0
26,7,146400000.0
26,8,45300000.0
26,9,1200000.0
26,10,24000000.0
26,11,9000000.0
26,12,7600000.0
26,13,101800000.0
26,14,76000000.0
26,15,16300000.0
26,16,1395000000.0
26,17,937500000.0
26,18,5400000.0
26,19,237400000.0
26,20,224000000.0
26,21,267399999.99999997
26,22,58800000.0
26,23,5000000.0
26,24,148900000.0
26,25,43500000.0
26,26,64300000.0
26,27,12700000.0
26,28,33900000.0
26,29,24300000.0
26,30,81300000.0
26,31,3028600000.0
26,32,141700000.0
26,33,419900000.0
26,34,448900000.0
26,35,119400000.0
26,36,730600000.0
26,37,564300000.0
26,38,618700000.0
26,39,205400000.0
26,40,45400000.0
26,41,401400000.0
26,42,5452100000.0
26,43,111300000.0
26,44,1410000000.0
26,45,201200000.0
26,46,55500000.0
26,47,26500000.0
26,48,94300000.0
26,49,7500000.0
26,50,22700000.0
26,51,21400000.0
26,52,23300000.0
26,53,0.0
26,54,0.0
26,55,0.0
26,56,56900000.0
26,57,0.0
26,58,22000000.0
26,59,22000000.0
26,60,108800000.0
26,61,18900000.0
26,62,11500000.0
26,63,2700000.0
26,64,2400000.0
26,65,55100000.0
26,66,4300000.0
26,67,7800000.0
26,68,10900000.0
26,69,49500000.0
26,70,21600000.0
26,71,532900000.0
26,72,395800000.0
26,73,108400000.0
26,74,45500000.0
26,75,30600000.0
26,76,37800000.0
26,77,51900000.0
26,78,10600000.0
26,79,24800000.0
27,1,2892900000.0
27,2,8000000.0
27,3,5600000.0
27,4,89700000.0
27,5,50900000.0
27,6,26600000.0
27,7,318100000.0
27,8,100900000.0
27,9,600000.0
27,10,210900000.0
27,11,5200000.0
27,12,76300000.0
27,13,144400000.0
27,14,383100000.0
27,15,80400000.0
27,16,42200000.0
27,17,10426400000.0
27,18,1561000000.0
27,19,2311400000.0
27,20,621600000.0
27,21,906200000.0
27,22,268900000.0
27,23,28000000.0
27,24,251200000.0
27,25,93400000.0
27,26,925500000.0
27,27,21500000.0
27,28,23000000.0
27,29,62100000.0
27,30,81700000.0
27,31,1424500000.0
27,32,878600000.0
27,33,165600000.0
27,34,265000000.0
27,35,58500000.0
27,36,350100000.0
27,37,4300000.0
27,38,814100000.0
27,39,3700000.0
27,40,0.0
27,41,0.0
27,42,21600000.0
27,43,0.0
27,44,0.0
27,45,115600000.0
27,46,300000.0
27,47,50800000.0
27,48,45300000.0
27,49,300000.0
27,50,100000.0
27,51,0.0
27,52,6500000.0
27,53,57800000.0
27,54,9800000.0
27,55,16300000.0
27,56,500000.0
27,57,0.0
27,58,202000000.0
27,59,7000000.0
27,60,98900000.0
27,61,41300000.0
27,62,59200000.0
27,63,400000.0
27,64,0.0
27,65,0.0
27,66,0.0
27,67,0.0
27,68,0.0
27,69,58300000.0
27,70,4500000.0
27,71,77000000.0
27,72,15400000.0
27,73,72700000.0
27,74,4400000.0
27,75,500000.0
27,76,4500000.0
27,77,18700000.0
27,78,300000.0
27,79,20100000.0
28,1,2800000.0
28,2,0.0
28,3,18400000.0
28,4,71400000.0
28,5,13900000.0
28,6,14800000.0
28,7,128199999.99999999
28,8,567600000.0
28,9,2000000.0
28,10,52100000.0
28,11,1900000.0
28,12,36200000.0
28,13,160600000.0
28,14,355600000.0
28,15,196600000.0
28,16,94600000.0
28,17,3281000000.0
28,18,361700000.0
28,19,354000000.0
28,20,605400000.0
28,21,119700000.0
28,22,546200000.0
28,23,33500000.0
28,24,94300000.0
28,25,68100000.0
28,26,894800000.0
28,27,100400000.0
28,28,95200000.0
28,29,51200000.0
28,30,38500000.0
28,31,166200000.0
28,32,69800000.0
28,33,59800000.0
28,34,964200000.0
28,35,213700000.0
28,36,1262900000.0
28,37,570400000.0
28,38,266500000.0
28,39,21100000.0
28,40,0.0
28,41,16800000.0
28,42,37000000.0
28,43,3900000.0
28,44,9800000.0
28,45,236500000.0
28,46,1600000.0
28,47,35700000.0
28,48,96500000.0
28,49,0.0
28,50,89700000.0
28,51,9800000.0
28,52,16700000.0
28,53,0.0
28,54,0.0
28,55,0.0
28,56,1000000.0
28,57,0.0
28,58,2600000.0
28,59,10400000.0
28,60,66099999.99999999
28,61,31600000.0
28,62,15200000.0
28,63,2200000.0
28,64,19600000.0
28,65,8199999.999999999
28,66,1300000.0
28,67,200000.0
28,68,0.0
28,69,8800000.0
28,70,11700000.0
28,71,283000000.0
28,72,12000000.0
28,73,2060900000.0
28,74,100500000.0
28,75,1700000.0
28,76,4700000.0
28,77,17500000.0
28,78,8199999.999999999
28,79,93400000.0
29,1,12500000.0
29,2,0.0
29,3,1600000.0
29,4,500000.0
29,5,0.0
29,6,0.0
29,7,2100000.0
29,8,0.0
29,9,0.0
29,10,287100000.0
29,11,16900000.0
29,12,300000.0
29,13,200000.0
29,14,15700000.0
29,15,3400000.0
29,16,0.0
29,17,35100000.0
29,18,4300000.0
29,19,69000000.0
29,20,21900000.0
29,21,3800000.0
29,22,1700000.0
29,23,9100000.0
29,24,34500000.0
29,25,11600000.0
29,26,156700000.0
29,27,39600000.0
29,28,26200000.0
29,29,13100000.0
29,30,600000.0
29,31,0.0
29,32,0.0
29,33,3200000.0
29,34,9600000.0
29,35,2300000.0
29,36,12700000.0
29,37,0.0
29,38,9600000.0
29,39,800000.0
29,40,0.0
29,41,0.0
29,42,0.0
29,43,0.0
29,44,0.0
29,45,1000000.0
29,46,0.0
29,47,0.0
29,48,0.0
29,49,0.0
29,50,73700000.0
29,51,0.0
29,52,4400000.0
29,53,2700000.0
29,54,100000.0
29,55,700000.0
29,56,100000.0
29,57,0.0
29,58,0.0
29,59,400000.0
29,60,5700000.0
29,61,200000.0
29,62,400000.0
29,63,0.0
29,64,0.0
29,65,700000.0
29,66,0.0
29,67,0.0
29,68,0.0
29,69,0.0
29,70,0.0
29,71,900000.0
29,72,0.0
29,73,0.0
29,74,0.0
29,75,0.0
29,76,0.0
29,77,600000.0
29,78,800000.0
29,79,0.0
30,1,194000000.0
30,2,0.0
30,3,3900000.0
30,4,100000.0
30,5,8700000.0
30,6,4400000.0
30,7,96300000.0
30,8,115900000.0
30,9,0.0
30,10,0.0
30,11,0.0
30,12,200000.0
30,13,0.0
30,14,0.0
30,15,1700000.0
30,16,0.0
30,17,193900000.0
30,18,1123900000.0
30,19,0.0
30,20,2300000.0
30,21,0.0
30,22,0.0
30,23,0.0
30,24,0.0
30,25,0.0
30,26,0.0
30,27,2300000.0
30,28,0.0
30,29,5100000.0
30,30,400000.0
30,31,0.0
30,32,200000.0
30,33,8500000.0
30,34,500000.0
30,35,100000.0
30,36,200000.0
30,37,0.0
30,38,681300000.0
30,39,3000000.0
30,40,0.0
30,41,500000.0
30,42,0.0
30,43,0.0
30,44,0.0
30,45,15500000.0
30,46,0.0
30,47,700000.0
30,48,152100000.0
30,49,0.0
30,50,0.0
30,51,500000.0
30,52,0.0
30,53,800000.0
30,54,100000.0
30,55,200000.0
30,56,0.0
30,57,0.0
30,58,4800000.0
30,59,13600000.0
30,60,23000000.0
30,61,37600000.0
30,62,14400000.0
30,63,14800000.0
30,64,26400000.0
30,65,0.0
30,66,0.0
30,67,0.0
30,68,0.0
30,69,200000.0
30,70,0.0
30,71,173100000.0
30,72,14600000.0
30,73,6712900000.0
30,74,473400000.0
30,75,200000.0
30,76,600000.0
30,77,46600000.0
30,78,0.0
30,79,23500000.0
31,1,28800000.0
31,2,0.0
31,3,2500000.0
31,4,7600000.0
31,5,1400000.0
31,6,36800000.0
31,7,0.0
31,8,1500000.0
31,9,100000.0
31,10,3300000.0
31,11,2400000.0
31,12,69300000.0
31,13,24200000.0
31,14,3100000.0
31,15,10700000.0
31,16,1100000.0
31,17,34000000.0
31,18,10400000.0
31,19,1252300000.0
31,20,24900000.0
31,21,106800000.0
31,22,31100000.0
31,23,15300000.0
31,24,41200000.0
31,25,129000000.0
31,26,432100000.0
31,27,60200000.0
31,28,14000000.0
31,29,5900000.0
31,30,20000000.0
31,31,0.0
31,32,300000.0
31,33,70600000.0
31,34,1800000.0
31,35,400000.0
31,36,2300000.0
31,37,1194900000.0
31,38,52900000.0
31,39,7600000.0
31,40,600000.0
31,41,18400000.0
31,42,4600000.0
31,43,1500000.0
31,44,12300000.0
31,45,52900000.0
31,46,400000.0
31,47,14600000.0
31,48,232300000.0
31,49,100000.0
31,50,0.0
31,51,0.0
31,52,1500000.0
31,53,24400000.0
31,54,2000000.0
31,55,6500000.0
31,56,1200000.0
31,57,0.0
31,58,100000.0
31,59,2200000.0
31,60,60900000.0
31,61,200000.0
31,62,2700000.0
31,63,100000.0
31,64,0.0
31,65,14100000.0
31,66,100000.0
31,67,0.0
31,68,0.0
31,69,10700000.0
31,70,1200000.0
31,71,9600000.0
31,72,7300000.0
31,73,27300000.0
31,74,2100000.0
31,75,1500000.0
31,76,43500000.0
31,77,7900000.0
31,78,2100000.0
31,79,6800000.0
32,1,378600000.0
32,2,0.0
32,3,19200000.0
32,4,14100000.0
32,5,388100000.0
32,6,287800000.0
32,7,1237500000.0
32,8,596800000.0
32,9,200000.0
32,10,94700000.0
32,11,96300000.0
32,12,97800000.0
32,13,136600000.0
32,14,209100000.0
32,15,226900000.0
32,16,0.0
32,17,1010800000.0
32,18,416300000.0
32,19,3148300000.0
32,20,382300000.0
32,21,128199999.99999999
32,22,224100000.0
32,23,68600000.0
32,24,667600000.0
32,25,196800000.0
32,26,3346500000.0
32,27,50800000.0
32,28,118300000.0
32,29,186100000.0
32,30,22600000.0
32,31,2000000.0
32,32,5200000.0
32,33,143100000.0
32,34,647700000.0
32,35,144100000.0
32,36,884100000.0
32,37,23800000.0
32,38,404000000.0
32,39,100700000.0
32,40,0.0
32,41,6900000.0
32,42,30300000.0
32,43,900000.0
32,44,500000.0
32,45,293200000.0
32,46,2800000.0
32,47,310300000.0
32,48,778600000.0
32,49,9200000.0
32,50,21800000.0
32,51,53100000.0
32,52,26000000.0
32,53,800000.0
32,54,100000.0
32,55,200000.0
32,56,3600000.0
32,57,0.0
32,58,700000.0
32,59,9900000.0
32,60,130699999.99999999
32,61,10500000.0
32,62,172300000.0
32,63,2500000.0
32,64,1600000.0
32,65,108100000.0
32,66,5100000.0
32,67,0.0
32,68,300000.0
32,69,186900000.0
32,70,58200000.0
32,71,48300000.0
32,72,8500000.0
32,73,53400000.0
32,74,6200000.0
32,75,41200000.0
32,76,29200000.0
32,77,36100000.0
32,78,2600000.0
32,79,57700000.0
33,1,6100000.0
33,2,0.0
33,3,0.0
33,4,0.0
33,5,1900000.0
33,6,9900000.0
33,7,437700000.0
33,8,979400000.0
33,9,0.0
33,10,15700000.0
33,11,14200000.0
33,12,1500000.0
33,13,18300000.0
33,14,0.0
33,15,49700000.0
33,16,0.0
33,17,208100000.0
33,18,133400000.0
33,19,118000000.0
33,20,509500000.0
33,21,0.0
33,22,66099999.99999999
33,23,4099999.9999999995
33,24,109400000.0
33,25,18000000.0
33,26,653100000.0
33,27,3200000.0
33,28,24200000.0
33,29,8100000.0
33,30,6400000.0
33,31,0.0
33,32,4600000.0
33,33,13200000.0
33,34,85300000.0
33,35,18200000.0
33,36,111300000.0
33,37,446600000.0
33,38,50900000.0
33,39,8800000.0
33,40,0.0
33,41,9400000.0
33,42,0.0
33,43,500000.0
33,44,0.0
33,45,7200000.0
33,46,600000.0
33,47,66000000.0
33,48,113200000.0
33,49,100000.0
33,50,600000.0
33,51,0.0
33,52,3100000.0
33,53,1100000.0
33,54,100000.0
33,55,300000.0
33,56,1600000.0
33,57,0.0
33,58,100000.0
33,59,200000.0
33,60,21100000.0
33,61,1100000.0
33,62,12400000.0
33,63,1100000.0
33,64,1100000.0
33,65,2200000.0
33,66,0.0
33,67,0.0
33,68,0.0
33,69,173800000.0
33,70,7000000.0
33,71,4200000.0
33,72,10600000.0
33,73,238000000.0
33,74,15100000.0
33,75,15700000.0
33,76,1000000.0
33,77,2600000.0
33,78,600000.0
33,79,400000.0
34,1,7700000.0
34,2,0.0
34,3,0.0
34,4,28000000.0
34,5,0.0
34,6,1300000.0
34,7,0.0
34,8,2100000.0
34,9,0.0
34,10,6500000.0
34,11,300000.0
34,12,0.0
34,13,1700000.0
34,14,0.0
34,15,300000.0
34,16,2500000.0
34,17,2600000.0
34,18,1600000.0
34,19,0.0
34,20,354800000.0
34,21,150700000.0
34,22,5500000.0
34,23,5700000.0
34,24,35200000.0
34,25,4600000.0
34,26,0.0
34,27,0.0
34,28,12500000.0
34,29,6400000.0
34,30,300000.0
34,31,0.0
34,32,900000.0
34,33,2200000.0
34,34,750600000.0
34,35,165700000.0
34,36,1417400000.0
34,37,0.0
34,38,35500000.0
34,39,11900000.0
34,40,0.0
34,41,1100000.0
34,42,0.0
34,43,100000.0
34,44,0.0
34,45,0.0
34,46,200000.0
34,47,128699999.99999999
34,48,37400000.0
34,49,0.0
34,50,1300000.0
34,51,0.0
34,52,0.0
34,53,0.0
34,54,0.0
34,55,0.0
34,56,600000.0
34,57,0.0
34,58,200000.0
34,59,100000.0
34,60,14700000.0
34,61,600000.0
34,62,2500000.0
34,63,1900000.0
34,64,0.0
34,65,3300000.0
34,66,0.0
34,67,0.0
34,68,0.0
34,69,500000.0
34,70,12400000.0
34,71,17600000.0
34,72,7400000.0
34,73,5500000.0
34,74,1400000.0
34,75,1100000.0
34,76,700000.0
34,77,29800000.0
34,78,0.0
34,79,7400000.0
35,1,12800000.0
35,2,0.0
35,3,0.0
35,4,95900000.0
35,5,12800000.0
35,6,0.0
35,7,0.0
35,8,800000.0
35,9,0.0
35,10,0.0
35,11,0.0
35,12,0.0
35,13,54200000.0
35,14,0.0
35,15,0.0
35,16,0.0
35,17,43000000.0
35,18,0.0
35,19,100000.0
35,20,778900000.0
35,21,223700000.0
35,22,2100000.0
35,23,0.0
35,24,0.0
35,25,900000.0
35,26,0.0
35,27,0.0
35,28,13800000.0
35,29,2900000.0
35,30,10100000.0
35,31,0.0
35,32,6600000.0
35,33,30600000.0
35,34,1804400000.0
35,35,368900000.0
35,36,2249000000.0
35,37,0.0
35,38,19700000.0
35,39,3000000.0
35,40,0.0
35,41,0.0
35,42,0.0
35,43,0.0
35,44,0.0
35,45,2400000.0
35,46,1500000.0
35,47,38000000.0
35,48,128300000.00000001
35,49,0.0
35,50,0.0
35,51,0.0
35,52,100000.0
35,53,0.0
35,54,0.0
35,55,0.0
35,56,200000.0
35,57,0.0
35,58,400000.0
35,59,100000.0
35,60,34100000.0
35,61,200000.0
35,62,200000.0
35,63,0.0
35,64,0.0
35,65,200000.0
35,66,0.0
35,67,0.0
35,68,0.0
35,69,3400000.0
35,70,10100000.0
35,71,39900000.0
35,72,0.0
35,73,0.0
35,74,0.0
35,75,900000.0
35,76,0.0
35,77,0.0
35,78,0.0
35,79,300000.0
36,1,3200000.0
36,2,0.0
36,3,0.0
36,4,106300000.0
36,5,0.0
36,6,0.0
36,7,9300000.0
36,8,10600000.0
36,9,0.0
36,10,6700000.0
36,11,0.0
36,12,400000.0
36,13,1600000.0
36,14,0.0
36,15,300000.0
36,16,2600000.0
36,17,186500000.0
36,18,0.0
36,19,10500000.0
36,20,487900000.0
36,21,82300000.0
36,22,19700000.0
36,23,800000.0
36,24,93300000.0
36,25,5900000.0
36,26,149600000.0
36,27,218600000.0
36,28,600000.0
36,29,59300000.0
36,30,4800000.0
36,31,3800000.0
36,32,4600000.0
36,33,62600000.0
36,34,402600000.0
36,35,88800000.0
36,36,529700000.00000006
36,37,7600000.0
36,38,28600000.0
36,39,4000000.0
36,40,0.0
36,41,200000.0
36,42,0.0
36,43,100000.0
36,44,10900000.0
36,45,13200000.0
36,46,100000.0
36,47,16000000.0
36,48,2200000.0
36,49,100000.0
36,50,500000.0
36,51,0.0
36,52,2700000.0
36,53,0.0
36,54,0.0
36,55,0.0
36,56,400000.0
36,57,0.0
36,58,2500000.0
36,59,300000.0
36,60,16800000.0
36,61,2600000.0
36,62,900000.0
36,63,0.0
36,64,0.0
36,65,0.0
36,66,0.0
36,67,0.0
36,68,0.0
36,69,4600000.0
36,70,0.0
36,71,16399999.999999998
36,72,0.0
36,73,0.0
36,74,0.0
36,75,200000.0
36,76,3600000.0
36,77,0.0
36,78,0.0
36,79,2600000.0
37,1,0.0
37,2,0.0
37,3,2500000.0
37,4,33000000.0
37,5,1400000.0
37,6,1500000.0
37,7,24100000.0
37,8,30900000.0
37,9,2900000.0
37,10,25700000.0
37,11,0.0
37,12,1800000.0
37,13,7700000.0
37,14,22100000.0
37,15,82500000.0
37,16,800000.0
37,17,40400000.0
37,18,18500000.0
37,19,112600000.0
37,20,123900000.0
37,21,5822100000.0
37,22,7895600000.0
37,23,122800000.0
37,24,1863900000.0
37,25,2214600000.0
37,26,5157200000.0
37,27,517500000.0
37,28,213100000.0
37,29,220800000.0
37,30,246000000.0
37,31,177700000.0
37,32,9800000.0
37,33,100900000.0
37,34,917800000.0
37,35,217000000.0
37,36,1291200000.0
37,37,8000000.0
37,38,543300000.0
37,39,19800000.0
37,40,100000.0
37,41,300000.0
37,42,54500000.0
37,43,10600000.0
37,44,12100000.0
37,45,229300000.0
37,46,200000.0
37,47,15600000.0
37,48,9600000.0
37,49,300000.0
37,50,14300000.0
37,51,9800000.0
37,52,8300000.000000001
37,53,10800000.0
37,54,2500000.0
37,55,3200000.0
37,56,7900000.0
37,57,0.0
37,58,2800000.0
37,59,17300000.0
37,60,230100000.0
37,61,2200000.0
37,62,31600000.0
37,63,0.0
37,64,0.0
37,65,0.0
37,66,0.0
37,67,0.0
37,68,100000.0
37,69,19200000.0
37,70,3200000.0
37,71,51100000.0
37,72,9000000.0
37,73,0.0
37,74,0.0
37,75,800000.0
37,76,2200000.0
37,77,0.0
37,78,0.0
37,79,1300000.0
38,1,873700000.0
38,2,0.0
38,3,11500000.0
38,4,46200000.0
38,5,22800000.0
38,6,15300000.0
38,7,804800000.0
38,8,249200000.0
38,9,100000.0
38,10,100600000.0
38,11,45300000.0
38,12,39000000.0
38,13,60000000.0
38,14,50700000.0
38,15,31800000.0
38,16,600000.0
38,17,351500000.0
38,18,78100000.0
38,19,454400000.0
38,20,75700000.0
38,21,2572700000.0
38,22,5181400000.0
38,23,263700000.0
38,24,1537100000.0
38,25,1702200000.0
38,26,8197400000.0
38,27,767200000.0
38,28,320100000.0
38,29,124600000.0
38,30,416400000.0
38,31,1270800000.0
38,32,86900000.0
38,33,463300000.0
38,34,1368000000.0
38,35,302300000.0
38,36,1808200000.0
38,37,91300000.0
38,38,258800000.0
38,39,43700000.0
38,40,0.0
38,41,30300000.0
38,42,4000000.0
38,43,1300000.0
38,44,2200000.0
38,45,337900000.0
38,46,1200000.0
38,47,180800000.0
38,48,400100000.0
38,49,1600000.0
38,50,19600000.0
38,51,1200000.0
38,52,23400000.0
38,53,0.0
38,54,0.0
38,55,0.0
38,56,7600000.0
38,57,0.0
38,58,400000.0
38,59,1100000.0
38,60,336900000.0
38,61,5700000.0
38,62,61400000.0
38,63,0.0
38,64,0.0
38,65,440900000.0
38,66,11400000.0
38,67,200000.0
38,68,100000.0
38,69,53700000.0
38,70,44600000.0
38,71,80300000.0
38,72,27700000.0
38,73,6300000.0
38,74,0.0
38,75,4900000.0
38,76,35300000.0
38,77,19300000.0
38,78,43400000.0
38,79,49300000.0
39,1,0.0
39,2,0.0
39,3,0.0
39,4,0.0
39,5,0.0
39,6,0.0
39,7,0.0
39,8,0.0
39,9,0.0
39,10,0.0
39,11,2000000.0
39,12,0.0
39,13,200000.0
39,14,0.0
39,15,36400000.0
39,16,0.0
39,17,0.0
39,18,0.0
39,19,1100000.0
39,20,0.0
39,21,0.0
39,22,20900000.0
39,23,345300000.0
39,24,211100000.0
39,25,22100000.0
39,26,243300000.0
39,27,8300000.000000001
39,28,3800000.0
39,29,6800000.0
39,30,2900000.0
39,31,230500000.0
39,32,200000.0
39,33,15200000.0
39,34,26400000.0
39,35,5700000.0
39,36,33900000.0
39,37,500000.0
39,38,41200000.0
39,39,21600000.0
39,40,0.0
39,41,11200000.0
39,42,0.0
39,43,100000.0
39,44,7600000.0
39,45,1200000.0
39,46,1200000.0
39,47,25700000.0
39,48,13600000.0
39,49,1000000.0
39,50,5400000.0
39,51,15000000.0
39,52,30900000.0
39,53,0.0
39,54,0.0
39,55,0.0
39,56,100000.0
39,57,0.0
39,58,100000.0
39,59,300000.0
39,60,251100000.0
39,61,14200000.0
39,62,7200000.0
39,63,200000.0
39,64,0.0
39,65,1800000.0
39,66,100000.0
39,67,0.0
39,68,1000000.0
39,69,400000.0
39,70,900000.0
39,71,11600000.0
39,72,0.0
39,73,200000.0
39,74,0.0
39,75,8500000.0
39,76,8900000.0
39,77,1500000.0
39,78,2800000.0
39,79,3300000.0
40,1,0.0
40,2,0.0
40,3,6100000.0
40,4,400000.0
40,5,0.0
40,6,0.0
40,7,0.0
40,8,0.0
40,9,0.0
40,10,0.0
40,11,200000.0
40,12,0.0
40,13,200000.0
40,14,0.0
40,15,100000.0
40,16,0.0
40,17,0.0
40,18,0.0
40,19,0.0
40,20,0.0
40,21,0.0
