R_PRODUCTO;C_RAMA;VALOR;VALOR_C
18;36;0;0
18;37;0;0
18;38;0;0
18;39;0;0
18;40;0;0
18;41;0;0
18;42;0;0
18;43;0;0
18;44;0;0
18;45;0;0
18;46;0;0
18;47;0;0
18;48;0;0
18;49;0;0
18;50;0;0
18;51;0;0
18;52;0;0
18;53;0;0
18;54;0;0
18;55;0;0
18;56;0;0
18;57;0;0
18;58;0;0
18;59;0;0
18;60;0;0
18;61;0;0
18;62;0;0
18;63;0;0
18;64;0;0
18;65;0;0
18;66;0;0
18;67;0;0
18;68;0;0
18;69;0;0
18;70;0;0
18;71;0;0
18;72;0;0
18;73;0;0
18;74;0;0
18;75;0;0
18;76;0;0
18;77;0;0
18;78;0;0
18;79;0;0
19;1;0;0
19;2;0;0
19;3;0;0
19;4;0;0
19;5;0;0
19;6;0;0
19;7;0;0
19;8;0;0
19;9;0;0
19;10;4823800000;5636766879
19;11;76200000;65267883.067
19;12;69100000;68240605.275
19;13;0;0
19;14;5800000;6318056.238
19;15;11200000;11051525.68
19;16;0;0
19;17;78000000;88462976.933
19;18;0;0
19;19;95500000;106825171.01
19;20;0;0
19;21;0;0
19;22;12200000;14777314.911
19;23;0;0
19;24;0;0
19;25;0;0
19;26;0;0
19;27;0;0
19;28;21200000;20252584.947
19;29;32200000;38123092.234
19;30;0;0
19;31;0;0
19;32;0;0
19;33;0;0
19;34;0;0
19;35;0;0
19;36;0;0
19;37;0;0
19;38;33400000;38212744.635
19;39;2400000;2727848.5787
19;40;0;0
19;41;0;0
19;42;0;0
19;43;0;0
19;44;0;0
19;45;0;0
19;46;0;0
19;47;0;0
19;48;0;0
19;49;0;0
19;50;0;0
19;51;0;0
19;52;0;0
19;53;0;0
19;54;0;0
19;55;0;0
19;56;1000000;1194589.4361
19;57;0;0
19;58;0;0
19;59;0;0
19;60;0;0
19;61;0;0
19;62;0;0
19;63;0;0
19;64;0;0
19;65;0;0
19;66;0;0
19;67;0;0
19;68;0;0
19;69;0;0
19;70;0;0
19;71;2000000;1936311.918
19;72;0;0
19;73;0;0
19;74;0;0
19;75;0;0
19;76;0;0
19;77;0;0
19;78;0;0
19;79;18900000;21065430.825
20;1;0;0
20;2;0;0
20;3;0;0
20;4;0;0
20;5;0;0
20;6;0;0
20;7;0;0
20;8;0;0
20;9;0;0
20;10;136400000;164527743.76
20;11;6088000000;5382737364.7
20;12;176500000;179925833.64
20;13;0;0
20;14;0;0
20;15;0;0
20;16;0;0
20;17;0;0
20;18;0;0
20;19;0;0
20;20;0;0
20;21;0;0
20;22;0;0
20;23;0;0
20;24;0;0
20;25;0;0
20;26;0;0
20;27;0;0
20;28;0;0
20;29;56100000;68561308.941
20;30;0;0
20;31;0;0
20;32;0;0
20;33;0;0
20;34;0;0
20;35;0;0
20;36;0;0
20;37;0;0
20;38;179000000;211396984.12
20;39;450600000;528669427.02
20;40;0;0
20;41;500000;506819.8692
20;42;0;0
20;43;0;0
20;44;0;0
20;45;0;0
20;46;0;0
20;47;0;0
20;48;0;0
20;49;0;0
20;50;0;0
20;51;0;0
20;52;0;0
20;53;0;0
20;54;0;0
20;55;0;0
20;56;0;0
20;57;0;0
20;58;0;0
20;59;0;0
20;60;0;0
20;61;0;0
20;62;0;0
20;63;0;0
20;64;0;0
20;65;0;0
20;66;0;0
20;67;0;0
20;68;200000;209856.6374
20;69;2100000;2214750.0613
20;70;1600000;1882675.8219
20;71;0;0
20;72;0;0
20;73;0;0
20;74;700000;779179.83088
20;75;0;0
20;76;0;0
20;77;0;0
20;78;0;0
20;79;9500000;10929898.722
21;1;0;0
21;2;0;0
21;3;0;0
21;4;0;0
21;5;0;0
21;6;0;0
21;7;0;0
21;8;0;0
21;9;0;0
21;10;8700000;10493612.953
21;11;279700000;247287423.71
21;12;6719600000;6849726838
21;13;9600000;11967093.688
21;14;0;0
21;15;0;0
21;16;0;0
21;17;0;0
21;18;0;0
21;19;23000000;26556025.033
21;20;0;0
21;21;0;0
21;22;0;0
21;23;0;0
21;24;0;0
21;25;0;0
21;26;0;0
21;27;0;0
21;28;0;0
21;29;4700000;5743744.5185
21;30;0;0
21;31;0;0
21;32;0;0
21;33;0;0
21;34;0;0
21;35;0;0
21;36;0;0
21;37;0;0
21;38;10500000;12399839.749
21;39;0;0
21;40;0;0
21;41;0;0
21;42;0;0
21;43;0;0
21;44;0;0
21;45;0;0
21;46;0;0
21;47;0;0
